0,1,2
2015.comp.601555,relatedTransaction,2015.comp.600959
2015.comp.601555,relatedTransaction,2015.comp.2966
2016.comp.601555,relatedTransaction,2016.comp.600959
2016.comp.601555,relatedTransaction,2016.comp.2966
2017.comp.601555,relatedTransaction,2017.comp.2966
2017.comp.601555,relatedTransaction,2017.comp.600959
2018.comp.601555,relatedTransaction,2018.comp.2966
2018.comp.601555,relatedTransaction,2018.comp.300416
2019.comp.601555,relatedTransaction,2019.comp.603679
2019.comp.601555,relatedTransaction,2019.comp.2966
2020.comp.601555,relatedTransaction,2020.comp.603679
2020.comp.601555,relatedTransaction,2020.comp.300416
2011.comp.601558,relatedTransaction,2011.comp.200706
2012.comp.601558,relatedTransaction,2012.comp.200706
2012.comp.601558,relatedTransaction,2012.comp.2204
2013.comp.601558,relatedTransaction,2013.comp.2204
2016.comp.601558,relatedTransaction,2016.comp.2204
2017.comp.601558,relatedTransaction,2017.comp.2204
2018.comp.601558,relatedTransaction,2018.comp.2204
2019.comp.601558,relatedTransaction,2019.comp.2204
2018.comp.601566,relatedTransaction,2018.comp.601566
2019.comp.601566,relatedTransaction,2019.comp.601566
2022.comp.601566,relatedTransaction,2022.comp.601566
2018.comp.601577,relatedTransaction,2018.comp.419
2018.comp.601577,relatedTransaction,2018.comp.2277
2019.comp.601577,relatedTransaction,2019.comp.2277
2019.comp.601577,relatedTransaction,2019.comp.419
2020.comp.601577,relatedTransaction,2020.comp.2277
2020.comp.601577,relatedTransaction,2020.comp.419
2021.comp.601577,relatedTransaction,2021.comp.428
2014.comp.601579,relatedTransaction,2014.comp.2006
2014.comp.601579,relatedTransaction,2014.comp.600496
2015.comp.601579,relatedTransaction,2015.comp.2006
2015.comp.601579,relatedTransaction,2015.comp.601579
2016.comp.601579,relatedTransaction,2016.comp.2006
2016.comp.601579,relatedTransaction,2016.comp.600790
2017.comp.601579,relatedTransaction,2017.comp.2006
2017.comp.601579,relatedTransaction,2017.comp.600790
2018.comp.601579,relatedTransaction,2018.comp.2006
2019.comp.601579,relatedTransaction,2019.comp.2006
2020.comp.601579,relatedTransaction,2020.comp.2006
2020.comp.601579,relatedTransaction,2020.comp.600790
2010.comp.601588,relatedTransaction,2010.comp.601588
2019.comp.601588,relatedTransaction,2019.comp.601588
2018.comp.601598,relatedTransaction,2018.comp.600087
2018.comp.601598,relatedTransaction,2018.comp.600036
2018.comp.601598,relatedTransaction,2018.comp.1979
2019.comp.601598,relatedTransaction,2019.comp.600036
2019.comp.601598,relatedTransaction,2019.comp.601975
2019.comp.601598,relatedTransaction,2019.comp.600999
2019.comp.601598,relatedTransaction,2019.comp.1979
2020.comp.601598,relatedTransaction,2020.comp.600036
2020.comp.601598,relatedTransaction,2020.comp.600999
2020.comp.601598,relatedTransaction,2020.comp.601975
2020.comp.601598,relatedTransaction,2020.comp.1979
2007.comp.601600,relatedTransaction,2007.comp.767
2009.comp.601600,relatedTransaction,2009.comp.878
2010.comp.601600,relatedTransaction,2010.comp.878
2011.comp.601600,relatedTransaction,2011.comp.601068
2011.comp.601600,relatedTransaction,2011.comp.600472
2012.comp.601600,relatedTransaction,2012.comp.601068
2012.comp.601600,relatedTransaction,2012.comp.601600
2013.comp.601600,relatedTransaction,2013.comp.601068
2013.comp.601600,relatedTransaction,2013.comp.601600
2013.comp.601600,relatedTransaction,2013.comp.862
2014.comp.601600,relatedTransaction,2014.comp.601600
2014.comp.601600,relatedTransaction,2014.comp.862
2014.comp.601600,relatedTransaction,2014.comp.601068
2014.comp.601600,relatedTransaction,2014.comp.612
2015.comp.601600,relatedTransaction,2015.comp.862
2015.comp.601600,relatedTransaction,2015.comp.612
2015.comp.601600,relatedTransaction,2015.comp.600205
2016.comp.601600,relatedTransaction,2016.comp.601600
2017.comp.601600,relatedTransaction,2017.comp.601068
2018.comp.601600,relatedTransaction,2018.comp.601628
2018.comp.601600,relatedTransaction,2018.comp.601600
2018.comp.601600,relatedTransaction,2018.comp.601068
2018.comp.601600,relatedTransaction,2018.comp.878
2018.comp.601600,relatedTransaction,2018.comp.862
2019.comp.601600,relatedTransaction,2019.comp.807
2019.comp.601600,relatedTransaction,2019.comp.601068
2019.comp.601600,relatedTransaction,2019.comp.878
2020.comp.601600,relatedTransaction,2020.comp.807
2020.comp.601600,relatedTransaction,2020.comp.601068
2021.comp.601600,relatedTransaction,2021.comp.601600
2014.comp.601601,relatedTransaction,2014.comp.600642
2014.comp.601601,relatedTransaction,2014.comp.600958
2014.comp.601601,relatedTransaction,2014.comp.600837
2015.comp.601601,relatedTransaction,2015.comp.600837
2015.comp.601601,relatedTransaction,2015.comp.600958
2016.comp.601601,relatedTransaction,2016.comp.600958
2016.comp.601601,relatedTransaction,2016.comp.600837
2017.comp.601601,relatedTransaction,2017.comp.600845
2017.comp.601601,relatedTransaction,2017.comp.600019
2017.comp.601601,relatedTransaction,2017.comp.600958
2017.comp.601601,relatedTransaction,2017.comp.600837
2018.comp.601601,relatedTransaction,2018.comp.600019
2018.comp.601601,relatedTransaction,2018.comp.600837
2018.comp.601601,relatedTransaction,2018.comp.600958
2019.comp.601601,relatedTransaction,2019.comp.600837
2019.comp.601601,relatedTransaction,2019.comp.600958
2020.comp.601601,relatedTransaction,2020.comp.600958
2020.comp.601601,relatedTransaction,2020.comp.600837
2010.comp.601607,relatedTransaction,2010.comp.600842
2010.comp.601607,relatedTransaction,2010.comp.688505
2011.comp.601607,relatedTransaction,2011.comp.688505
2012.comp.601607,relatedTransaction,2012.comp.688505
2013.comp.601607,relatedTransaction,2013.comp.688505
2014.comp.601607,relatedTransaction,2014.comp.688505
2015.comp.601607,relatedTransaction,2015.comp.688505
2016.comp.601607,relatedTransaction,2016.comp.600849
2016.comp.601607,relatedTransaction,2016.comp.688505
2017.comp.601607,relatedTransaction,2017.comp.688505
2017.comp.601607,relatedTransaction,2017.comp.600849
2018.comp.601607,relatedTransaction,2018.comp.688505
2019.comp.601607,relatedTransaction,2019.comp.688505
2020.comp.601607,relatedTransaction,2020.comp.688505
2021.comp.601607,relatedTransaction,2021.comp.538
2012.comp.601608,relatedTransaction,2012.comp.600030
2012.comp.601608,relatedTransaction,2012.comp.601212
2012.comp.601608,relatedTransaction,2012.comp.601998
2013.comp.601608,relatedTransaction,2013.comp.601998
2013.comp.601608,relatedTransaction,2013.comp.601212
2012.comp.601608,relatedTransaction,2012.comp.601608
2014.comp.601608,relatedTransaction,2014.comp.708
2014.comp.601608,relatedTransaction,2014.comp.601212
2014.comp.601608,relatedTransaction,2014.comp.601998
2015.comp.601608,relatedTransaction,2015.comp.601212
2015.comp.601608,relatedTransaction,2015.comp.601998
2016.comp.601608,relatedTransaction,2016.comp.601212
2016.comp.601608,relatedTransaction,2016.comp.601998
2017.comp.601608,relatedTransaction,2017.comp.601212
2017.comp.601608,relatedTransaction,2017.comp.601998
2018.comp.601608,relatedTransaction,2018.comp.601212
2018.comp.601608,relatedTransaction,2018.comp.601998
2019.comp.601608,relatedTransaction,2019.comp.601998
2020.comp.601608,relatedTransaction,2020.comp.601998
2019.comp.601611,relatedTransaction,2019.comp.777
2020.comp.601611,relatedTransaction,2020.comp.601985
2009.comp.601618,relatedTransaction,2009.comp.815
2009.comp.601618,relatedTransaction,2009.comp.600362
2009.comp.601618,relatedTransaction,2009.comp.600961
2009.comp.601618,relatedTransaction,2009.comp.600782
2010.comp.601618,relatedTransaction,2010.comp.751
2016.comp.601618,relatedTransaction,2016.comp.751
2017.comp.601618,relatedTransaction,2017.comp.751
2018.comp.601618,relatedTransaction,2018.comp.600961
2019.comp.601618,relatedTransaction,2019.comp.600961
2020.comp.601618,relatedTransaction,2020.comp.600961
2018.comp.601628,relatedTransaction,2018.comp.601628
2019.comp.601658,relatedTransaction,2019.comp.601229
2012.comp.601666,relatedTransaction,2012.comp.600810
2016.comp.601666,relatedTransaction,2016.comp.601666
2017.comp.601666,relatedTransaction,2017.comp.300080
2016.comp.601666,relatedTransaction,2016.comp.600810
2018.comp.601666,relatedTransaction,2018.comp.600810
2019.comp.601666,relatedTransaction,2019.comp.600810
2020.comp.601666,relatedTransaction,2020.comp.600810
2021.comp.601666,relatedTransaction,2021.comp.600810
2010.comp.601668,relatedTransaction,2010.comp.2302
2011.comp.601668,relatedTransaction,2011.comp.2302
2015.comp.601668,relatedTransaction,2015.comp.600018
2017.comp.601668,relatedTransaction,2017.comp.2302
2020.comp.601668,relatedTransaction,2020.comp.300425
2015.comp.601669,relatedTransaction,2015.comp.2305
2016.comp.601669,relatedTransaction,2016.comp.2305
2017.comp.601669,relatedTransaction,2017.comp.2305
2011.comp.601678,relatedTransaction,2011.comp.600960
2010.comp.601688,relatedTransaction,2010.comp.600919
2011.comp.601688,relatedTransaction,2011.comp.600919
2012.comp.601688,relatedTransaction,2012.comp.601688
2012.comp.601688,relatedTransaction,2012.comp.600919
2013.comp.601688,relatedTransaction,2013.comp.600919
2017.comp.601688,relatedTransaction,2017.comp.600919
2019.comp.601696,relatedTransaction,2019.comp.601988
2019.comp.601696,relatedTransaction,2019.comp.601229
2020.comp.601696,relatedTransaction,2020.comp.601988
2020.comp.601696,relatedTransaction,2020.comp.601229
2015.comp.601699,relatedTransaction,2015.comp.601699
2017.comp.601699,relatedTransaction,2017.comp.825
2018.comp.601699,relatedTransaction,2018.comp.825
2019.comp.601699,relatedTransaction,2019.comp.825
2020.comp.601699,relatedTransaction,2020.comp.600546
2020.comp.601699,relatedTransaction,2020.comp.825
2020.comp.601702,relatedTransaction,2020.comp.300180
2010.comp.601718,relatedTransaction,2010.comp.778
2011.comp.601718,relatedTransaction,2011.comp.778
2012.comp.601718,relatedTransaction,2012.comp.778
2013.comp.601718,relatedTransaction,2013.comp.778
2014.comp.601718,relatedTransaction,2014.comp.778
2015.comp.601718,relatedTransaction,2015.comp.778
2016.comp.601718,relatedTransaction,2016.comp.778
2017.comp.601718,relatedTransaction,2017.comp.778
2018.comp.601718,relatedTransaction,2018.comp.778
2019.comp.601718,relatedTransaction,2019.comp.778
2020.comp.601718,relatedTransaction,2020.comp.566
2020.comp.601718,relatedTransaction,2020.comp.778
2008.comp.601727,relatedTransaction,2008.comp.600841
2008.comp.601727,relatedTransaction,2008.comp.600835
2008.comp.601727,relatedTransaction,2008.comp.600848
2009.comp.601727,relatedTransaction,2009.comp.600627
2009.comp.601727,relatedTransaction,2009.comp.600835
2009.comp.601727,relatedTransaction,2009.comp.600848
2009.comp.601727,relatedTransaction,2009.comp.600841
2010.comp.601727,relatedTransaction,2010.comp.600848
2011.comp.601727,relatedTransaction,2011.comp.600835
2012.comp.601727,relatedTransaction,2012.comp.600835
2013.comp.601727,relatedTransaction,2013.comp.600835
2014.comp.601727,relatedTransaction,2014.comp.600835
2014.comp.601727,relatedTransaction,2014.comp.601727
2015.comp.601727,relatedTransaction,2015.comp.600835
2016.comp.601727,relatedTransaction,2016.comp.600835
2018.comp.601727,relatedTransaction,2018.comp.600835
2018.comp.601727,relatedTransaction,2018.comp.2564
2020.comp.601727,relatedTransaction,2020.comp.2564
2022.comp.601727,relatedTransaction,2022.comp.2564
2008.comp.601766,relatedTransaction,2008.comp.600458
2013.comp.601766,relatedTransaction,2013.comp.600536
2014.comp.601766,relatedTransaction,2014.comp.920
2015.comp.601766,relatedTransaction,2015.comp.600458
2013.comp.601777,relatedTransaction,2013.comp.601963
2014.comp.601777,relatedTransaction,2014.comp.601963
2015.comp.601777,relatedTransaction,2015.comp.601963
2016.comp.601777,relatedTransaction,2016.comp.601963
2017.comp.601777,relatedTransaction,2017.comp.601963
2018.comp.601777,relatedTransaction,2018.comp.601963
2019.comp.601777,relatedTransaction,2019.comp.601963
2020.comp.601777,relatedTransaction,2020.comp.601963
2009.comp.601788,relatedTransaction,2009.comp.601818
2008.comp.601788,relatedTransaction,2008.comp.601818
2006.comp.601788,relatedTransaction,2006.comp.601818
2010.comp.601788,relatedTransaction,2010.comp.601818
2011.comp.601788,relatedTransaction,2011.comp.601818
2012.comp.601788,relatedTransaction,2012.comp.601818
2013.comp.601788,relatedTransaction,2013.comp.601818
2014.comp.601788,relatedTransaction,2014.comp.601818
2015.comp.601788,relatedTransaction,2015.comp.601818
2016.comp.601788,relatedTransaction,2016.comp.601818
2017.comp.601788,relatedTransaction,2017.comp.601818
2018.comp.601788,relatedTransaction,2018.comp.601818
2019.comp.601788,relatedTransaction,2019.comp.601818
2019.comp.601788,relatedTransaction,2019.comp.600138
2019.comp.601788,relatedTransaction,2019.comp.2462
2020.comp.601788,relatedTransaction,2020.comp.601818
2020.comp.601788,relatedTransaction,2020.comp.600138
2011.comp.601789,relatedTransaction,2011.comp.601789
2012.comp.601789,relatedTransaction,2012.comp.601789
2015.comp.601789,relatedTransaction,2015.comp.601789
2011.comp.601798,relatedTransaction,2011.comp.600583
2011.comp.601798,relatedTransaction,2011.comp.601808
2012.comp.601798,relatedTransaction,2012.comp.601808
2013.comp.601798,relatedTransaction,2013.comp.600583
2013.comp.601798,relatedTransaction,2013.comp.2051
2014.comp.601798,relatedTransaction,2014.comp.2051
2014.comp.601798,relatedTransaction,2014.comp.600583
2015.comp.601798,relatedTransaction,2015.comp.2051
2016.comp.601798,relatedTransaction,2016.comp.600583
2017.comp.601798,relatedTransaction,2017.comp.2051
2018.comp.601798,relatedTransaction,2018.comp.600583
2018.comp.601798,relatedTransaction,2018.comp.2051
2019.comp.601798,relatedTransaction,2019.comp.600583
2019.comp.601798,relatedTransaction,2019.comp.601038
2020.comp.601798,relatedTransaction,2020.comp.600583
2013.comp.601800,relatedTransaction,2013.comp.736
2013.comp.601800,relatedTransaction,2013.comp.601800
2014.comp.601800,relatedTransaction,2014.comp.600320
2015.comp.601800,relatedTransaction,2015.comp.600320
2015.comp.601800,relatedTransaction,2015.comp.601800
2017.comp.601800,relatedTransaction,2017.comp.600320
2017.comp.601800,relatedTransaction,2017.comp.736
2018.comp.601800,relatedTransaction,2018.comp.600320
2018.comp.601800,relatedTransaction,2018.comp.736
2019.comp.601800,relatedTransaction,2019.comp.600320
2019.comp.601800,relatedTransaction,2019.comp.736
2020.comp.601800,relatedTransaction,2020.comp.736
2020.comp.601800,relatedTransaction,2020.comp.300070
2020.comp.601800,relatedTransaction,2020.comp.600320
2020.comp.601800,relatedTransaction,2020.comp.603759
2021.comp.601800,relatedTransaction,2021.comp.300070
2021.comp.601800,relatedTransaction,2021.comp.600320
2021.comp.601800,relatedTransaction,2021.comp.736
2017.comp.601801,relatedTransaction,2017.comp.601811
2018.comp.601801,relatedTransaction,2018.comp.601811
2019.comp.601801,relatedTransaction,2019.comp.601811
2020.comp.601801,relatedTransaction,2020.comp.601811
2007.comp.601808,relatedTransaction,2007.comp.600583
2008.comp.601808,relatedTransaction,2008.comp.600583
2008.comp.601808,relatedTransaction,2008.comp.600968
2009.comp.601808,relatedTransaction,2009.comp.600583
2010.comp.601808,relatedTransaction,2010.comp.600583
2010.comp.601808,relatedTransaction,2010.comp.600968
2011.comp.601808,relatedTransaction,2011.comp.600583
2011.comp.601808,relatedTransaction,2011.comp.600968
2012.comp.601808,relatedTransaction,2012.comp.600583
2012.comp.601808,relatedTransaction,2012.comp.600968
2013.comp.601808,relatedTransaction,2013.comp.600583
2013.comp.601808,relatedTransaction,2013.comp.600968
2014.comp.601808,relatedTransaction,2014.comp.600968
2014.comp.601808,relatedTransaction,2014.comp.600583
2015.comp.601808,relatedTransaction,2015.comp.600968
2015.comp.601808,relatedTransaction,2015.comp.600583
2016.comp.601808,relatedTransaction,2016.comp.601808
2016.comp.601808,relatedTransaction,2016.comp.600968
2016.comp.601808,relatedTransaction,2016.comp.600583
2018.comp.601808,relatedTransaction,2018.comp.600968
2018.comp.601808,relatedTransaction,2018.comp.600583
2019.comp.601808,relatedTransaction,2019.comp.600583
2019.comp.601808,relatedTransaction,2019.comp.600968
2020.comp.601808,relatedTransaction,2020.comp.600968
2020.comp.601808,relatedTransaction,2020.comp.600583
2020.comp.601811,relatedTransaction,2020.comp.601838
2019.comp.601816,relatedTransaction,2019.comp.601006
2020.comp.601816,relatedTransaction,2020.comp.688569
2020.comp.601816,relatedTransaction,2020.comp.601006
2014.comp.601818,relatedTransaction,2014.comp.601788
2015.comp.601818,relatedTransaction,2015.comp.601066
2015.comp.601818,relatedTransaction,2015.comp.600958
2015.comp.601818,relatedTransaction,2015.comp.601788
2016.comp.601818,relatedTransaction,2016.comp.601066
2017.comp.601818,relatedTransaction,2017.comp.600958
2017.comp.601818,relatedTransaction,2017.comp.601788
2018.comp.601818,relatedTransaction,2018.comp.2462
2018.comp.601818,relatedTransaction,2018.comp.601788
2018.comp.601818,relatedTransaction,2018.comp.600622
2018.comp.601818,relatedTransaction,2018.comp.601601
2018.comp.601818,relatedTransaction,2018.comp.600958
2018.comp.601818,relatedTransaction,2018.comp.600138
2019.comp.601818,relatedTransaction,2019.comp.601818
2019.comp.601818,relatedTransaction,2019.comp.601788
2019.comp.601818,relatedTransaction,2019.comp.600622
2019.comp.601818,relatedTransaction,2019.comp.600138
2020.comp.601818,relatedTransaction,2020.comp.601788
2020.comp.601818,relatedTransaction,2020.comp.601818
2020.comp.601818,relatedTransaction,2020.comp.601601
2020.comp.601818,relatedTransaction,2020.comp.600958
2021.comp.601818,relatedTransaction,2021.comp.601866
2021.comp.601818,relatedTransaction,2021.comp.601788
2021.comp.601825,relatedTransaction,2021.comp.601211
2021.comp.601825,relatedTransaction,2021.comp.600999
2021.comp.601825,relatedTransaction,2021.comp.601377
2020.comp.601828,relatedTransaction,2020.comp.601828
2020.comp.601838,relatedTransaction,2020.comp.601811
2015.comp.601857,relatedTransaction,2015.comp.601857
2021.comp.601857,relatedTransaction,2021.comp.617
2019.comp.601860,relatedTransaction,2019.comp.601688
2007.comp.601866,relatedTransaction,2007.comp.600026
2004.comp.601866,relatedTransaction,2004.comp.600026
2008.comp.601866,relatedTransaction,2008.comp.600026
2009.comp.601866,relatedTransaction,2009.comp.600026
2011.comp.601866,relatedTransaction,2011.comp.600026
2012.comp.601866,relatedTransaction,2012.comp.600026
2013.comp.601866,relatedTransaction,2013.comp.600026
2013.comp.601866,relatedTransaction,2013.comp.601866
2014.comp.601866,relatedTransaction,2014.comp.600026
2014.comp.601866,relatedTransaction,2014.comp.2401
2015.comp.601866,relatedTransaction,2015.comp.2401
2015.comp.601866,relatedTransaction,2015.comp.600026
2016.comp.601866,relatedTransaction,2016.comp.601919
2016.comp.601866,relatedTransaction,2016.comp.600026
2016.comp.601866,relatedTransaction,2016.comp.39
2017.comp.601866,relatedTransaction,2017.comp.39
2017.comp.601866,relatedTransaction,2017.comp.601919
2017.comp.601866,relatedTransaction,2017.comp.600428
2017.comp.601866,relatedTransaction,2017.comp.600026
2017.comp.601866,relatedTransaction,2017.comp.601818
2018.comp.601866,relatedTransaction,2018.comp.601919
2018.comp.601866,relatedTransaction,2018.comp.39
2018.comp.601866,relatedTransaction,2018.comp.600428
2018.comp.601866,relatedTransaction,2018.comp.600026
2018.comp.601866,relatedTransaction,2018.comp.601818
2019.comp.601866,relatedTransaction,2019.comp.601919
2019.comp.601866,relatedTransaction,2019.comp.39
2019.comp.601866,relatedTransaction,2019.comp.601818
2020.comp.601866,relatedTransaction,2020.comp.601919
2020.comp.601866,relatedTransaction,2020.comp.600428
2020.comp.601866,relatedTransaction,2020.comp.601818
2020.comp.601866,relatedTransaction,2020.comp.39
2020.comp.601866,relatedTransaction,2020.comp.600026
2021.comp.601868,relatedTransaction,2021.comp.600068
2018.comp.601869,relatedTransaction,2018.comp.600345
2021.comp.601869,relatedTransaction,2021.comp.600345
2006.comp.601872,relatedTransaction,2006.comp.600036
2007.comp.601872,relatedTransaction,2007.comp.600036
2008.comp.601872,relatedTransaction,2008.comp.600036
2009.comp.601872,relatedTransaction,2009.comp.600036
2010.comp.601872,relatedTransaction,2010.comp.600036
2011.comp.601872,relatedTransaction,2011.comp.600036
2012.comp.601872,relatedTransaction,2012.comp.600036
2012.comp.601872,relatedTransaction,2012.comp.600999
2013.comp.601872,relatedTransaction,2013.comp.600036
2014.comp.601872,relatedTransaction,2014.comp.600036
2015.comp.601872,relatedTransaction,2015.comp.600999
2015.comp.601872,relatedTransaction,2015.comp.600036
2016.comp.601872,relatedTransaction,2016.comp.600036
2016.comp.601872,relatedTransaction,2016.comp.601872
2017.comp.601872,relatedTransaction,2017.comp.600087
2017.comp.601872,relatedTransaction,2017.comp.600036
2018.comp.601872,relatedTransaction,2018.comp.600036
2018.comp.601872,relatedTransaction,2018.comp.600087
2018.comp.601872,relatedTransaction,2018.comp.601598
2018.comp.601872,relatedTransaction,2018.comp.520
2019.comp.601872,relatedTransaction,2019.comp.600036
2019.comp.601872,relatedTransaction,2019.comp.601975
2019.comp.601872,relatedTransaction,2019.comp.601880
2019.comp.601872,relatedTransaction,2019.comp.601598
2020.comp.601872,relatedTransaction,2020.comp.601975
2020.comp.601872,relatedTransaction,2020.comp.601880
2020.comp.601872,relatedTransaction,2020.comp.601598
2020.comp.601872,relatedTransaction,2020.comp.600036
2017.comp.601878,relatedTransaction,2017.comp.2061
2017.comp.601878,relatedTransaction,2017.comp.600797
2018.comp.601878,relatedTransaction,2018.comp.2061
2020.comp.601878,relatedTransaction,2020.comp.906
2020.comp.601878,relatedTransaction,2020.comp.2061
2017.comp.601880,relatedTransaction,2017.comp.600190
2018.comp.601880,relatedTransaction,2018.comp.600190
2019.comp.601880,relatedTransaction,2019.comp.600317
2020.comp.601880,relatedTransaction,2020.comp.600999
2020.comp.601880,relatedTransaction,2020.comp.600317
2020.comp.601880,relatedTransaction,2020.comp.1872
2021.comp.601880,relatedTransaction,2021.comp.600317
2017.comp.601881,relatedTransaction,2017.comp.601881
2006.comp.601898,relatedTransaction,2006.comp.600508
2013.comp.601898,relatedTransaction,2013.comp.600508
2015.comp.601898,relatedTransaction,2015.comp.600508
2016.comp.601898,relatedTransaction,2016.comp.600508
2018.comp.601898,relatedTransaction,2018.comp.600508
2017.comp.601898,relatedTransaction,2017.comp.600740
2019.comp.601898,relatedTransaction,2019.comp.601918
2020.comp.601898,relatedTransaction,2020.comp.601918
2021.comp.601898,relatedTransaction,2021.comp.601898
2008.comp.601899,relatedTransaction,2008.comp.601899
2013.comp.601899,relatedTransaction,2013.comp.601168
2020.comp.601900,relatedTransaction,2020.comp.529
2014.comp.601901,relatedTransaction,2014.comp.600601
2015.comp.601901,relatedTransaction,2015.comp.600601
2016.comp.601901,relatedTransaction,2016.comp.600601
2017.comp.601901,relatedTransaction,2017.comp.600601
2018.comp.601901,relatedTransaction,2018.comp.600601
2019.comp.601901,relatedTransaction,2019.comp.600601
2020.comp.601901,relatedTransaction,2020.comp.600601
2020.comp.601901,relatedTransaction,2020.comp.600531
2019.comp.601916,relatedTransaction,2019.comp.601916
2020.comp.601916,relatedTransaction,2020.comp.601108
2021.comp.601916,relatedTransaction,2021.comp.600958
2021.comp.601916,relatedTransaction,2021.comp.601108
2017.comp.601918,relatedTransaction,2017.comp.600508
2018.comp.601918,relatedTransaction,2018.comp.600508
2019.comp.601918,relatedTransaction,2019.comp.601918
2019.comp.601918,relatedTransaction,2019.comp.600508
2020.comp.601918,relatedTransaction,2020.comp.600508
2007.comp.601919,relatedTransaction,2007.comp.601088
2009.comp.601919,relatedTransaction,2009.comp.39
2012.comp.601919,relatedTransaction,2012.comp.39
2015.comp.601919,relatedTransaction,2015.comp.39
2016.comp.601919,relatedTransaction,2016.comp.601866
2017.comp.601919,relatedTransaction,2017.comp.601866
2019.comp.601919,relatedTransaction,2019.comp.600018
2020.comp.601919,relatedTransaction,2020.comp.600026
2020.comp.601919,relatedTransaction,2020.comp.600018
2020.comp.601919,relatedTransaction,2020.comp.601298
2020.comp.601919,relatedTransaction,2020.comp.601866
2011.comp.601928,relatedTransaction,2011.comp.600716
2012.comp.601928,relatedTransaction,2012.comp.600716
2015.comp.601928,relatedTransaction,2015.comp.600716
2016.comp.601928,relatedTransaction,2016.comp.600716
2017.comp.601928,relatedTransaction,2017.comp.600716
2018.comp.601928,relatedTransaction,2018.comp.600716
2019.comp.601928,relatedTransaction,2019.comp.600716
2020.comp.601928,relatedTransaction,2020.comp.600716
2014.comp.601929,relatedTransaction,2014.comp.601929
2013.comp.601933,relatedTransaction,2013.comp.601933
2014.comp.601933,relatedTransaction,2014.comp.759
2018.comp.601933,relatedTransaction,2018.comp.300094
2019.comp.601933,relatedTransaction,2019.comp.300094
2019.comp.601933,relatedTransaction,2019.comp.2697
2019.comp.601933,relatedTransaction,2019.comp.759
2020.comp.601933,relatedTransaction,2020.comp.300094
2020.comp.601933,relatedTransaction,2020.comp.2697
2020.comp.601933,relatedTransaction,2020.comp.759
2019.comp.601952,relatedTransaction,2019.comp.601952
2021.comp.601952,relatedTransaction,2021.comp.601952
2020.comp.601963,relatedTransaction,2020.comp.601777
2012.comp.601965,relatedTransaction,2012.comp.625
2020.comp.601965,relatedTransaction,2020.comp.600056
2015.comp.601968,relatedTransaction,2015.comp.600019
2016.comp.601968,relatedTransaction,2016.comp.600019
2017.comp.601968,relatedTransaction,2017.comp.600019
2018.comp.601968,relatedTransaction,2018.comp.600019
2019.comp.601968,relatedTransaction,2019.comp.600019
2020.comp.601968,relatedTransaction,2020.comp.600019
2014.comp.601969,relatedTransaction,2014.comp.600282
2015.comp.601969,relatedTransaction,2015.comp.600282
2016.comp.601969,relatedTransaction,2016.comp.600282
2017.comp.601969,relatedTransaction,2017.comp.600282
2018.comp.601969,relatedTransaction,2018.comp.600282
2019.comp.601969,relatedTransaction,2019.comp.600282
2020.comp.601969,relatedTransaction,2020.comp.600282
2020.comp.601969,relatedTransaction,2020.comp.600655
2018.comp.601975,relatedTransaction,2018.comp.600999
2018.comp.601975,relatedTransaction,2018.comp.2040
2018.comp.601975,relatedTransaction,2018.comp.600036
2019.comp.601975,relatedTransaction,2019.comp.601939
2019.comp.601975,relatedTransaction,2019.comp.600036
2020.comp.601975,relatedTransaction,2020.comp.2040
2020.comp.601975,relatedTransaction,2020.comp.600999
2020.comp.601975,relatedTransaction,2020.comp.600036
2020.comp.601975,relatedTransaction,2020.comp.601939
2020.comp.601975,relatedTransaction,2020.comp.601988
2015.comp.601985,relatedTransaction,2015.comp.777
2015.comp.601985,relatedTransaction,2015.comp.600023
2015.comp.601985,relatedTransaction,2015.comp.600642
2016.comp.601985,relatedTransaction,2016.comp.777
2016.comp.601985,relatedTransaction,2016.comp.600900
2016.comp.601985,relatedTransaction,2016.comp.600023
2016.comp.601985,relatedTransaction,2016.comp.600642
2016.comp.601985,relatedTransaction,2016.comp.543
2017.comp.601985,relatedTransaction,2017.comp.600023
2017.comp.601985,relatedTransaction,2017.comp.777
2017.comp.601985,relatedTransaction,2017.comp.600900
2017.comp.601985,relatedTransaction,2017.comp.600642
2017.comp.601985,relatedTransaction,2017.comp.543
2018.comp.601985,relatedTransaction,2018.comp.777
2018.comp.601985,relatedTransaction,2018.comp.600900
2018.comp.601985,relatedTransaction,2018.comp.600027
2019.comp.601985,relatedTransaction,2019.comp.777
2019.comp.601985,relatedTransaction,2019.comp.600900
2019.comp.601985,relatedTransaction,2019.comp.600027
2020.comp.601985,relatedTransaction,2020.comp.777
2020.comp.601985,relatedTransaction,2020.comp.600900
2021.comp.601985,relatedTransaction,2021.comp.600023
2008.comp.601988,relatedTransaction,2008.comp.601988
2010.comp.601988,relatedTransaction,2010.comp.601988
2014.comp.601989,relatedTransaction,2014.comp.300527
2015.comp.601989,relatedTransaction,2015.comp.600482
2015.comp.601989,relatedTransaction,2015.comp.601989
2015.comp.601989,relatedTransaction,2015.comp.300527
2016.comp.601989,relatedTransaction,2016.comp.300527
2016.comp.601989,relatedTransaction,2016.comp.600482
2017.comp.601989,relatedTransaction,2017.comp.600482
