index,0
4830,2019.comp.11
4831,2017.comp.2533
4832,2017.comp.2879
4833,2018.comp.2534
4834,2018.comp.600865
4835,2020.comp.2536
4836,2020.comp.300908
4837,2017.comp.2543
4838,2017.comp.300176
4839,2018.comp.2543
4840,2018.comp.300176
4841,2019.comp.2543
4842,2019.comp.300176
4843,2015.comp.2548
4844,2014.comp.2556
4845,2014.comp.792
4846,2015.comp.2556
4847,2015.comp.792
4848,2016.comp.2556
4849,2016.comp.792
4850,2016.comp.600318
4851,2017.comp.2556
4852,2017.comp.792
4853,2017.comp.600318
4854,2018.comp.2556
4855,2018.comp.792
4856,2018.comp.600318
4857,2019.comp.2556
4858,2019.comp.600318
4859,2020.comp.2556
4860,2020.comp.792
4861,2020.comp.600318
4862,2018.comp.2564
4863,2018.comp.601727
4864,2019.comp.2564
4865,2019.comp.601727
4866,2020.comp.2564
4867,2020.comp.601727
4868,2018.comp.2572
4869,2018.comp.601996
4870,2019.comp.2572
4871,2019.comp.601996
4872,2020.comp.2572
4873,2020.comp.601996
4874,2019.comp.2575
4875,2017.comp.2583
4876,2019.comp.2584
4877,2015.comp.300073
4878,2016.comp.2108
4879,2016.comp.300073
4880,2017.comp.300073
4881,2017.comp.2108
4882,2018.comp.300073
4883,2018.comp.2108
4884,2018.comp.300457
4885,2019.comp.300073
4886,2019.comp.2108
4887,2020.comp.300073
4888,2020.comp.2108
4889,2012.comp.2596
4890,2013.comp.2596
4891,2019.comp.2601
4892,2019.comp.2167
4893,2016.comp.2608
4894,2016.comp.600287
4895,2020.comp.2608
4896,2015.comp.2610
4897,2017.comp.2611
4898,2016.comp.2611
4899,2018.comp.2611
4900,2018.comp.300750
4901,2019.comp.2611
4902,2019.comp.300750
4903,2017.comp.2620
4904,2017.comp.2905
4905,2018.comp.2620
4906,2018.comp.2905
4907,2011.comp.2626
4908,2011.comp.600195
4909,2012.comp.2626
4910,2012.comp.600195
4911,2013.comp.2626
4912,2013.comp.600195
4913,2014.comp.2626
4914,2014.comp.600195
4915,2015.comp.2626
4916,2015.comp.600195
4917,2016.comp.2626
4918,2016.comp.600195
4919,2017.comp.2626
4920,2017.comp.600195
4921,2018.comp.2626
4922,2018.comp.600195
4923,2019.comp.2626
4924,2019.comp.600195
4925,2020.comp.2626
4926,2020.comp.600195
4927,2012.comp.2637
4928,2012.comp.600273
4929,2015.comp.2637
4930,2018.comp.2640
4931,2014.comp.2656
4932,2015.comp.2656
4933,2017.comp.2659
4934,2017.comp.300010
4935,2012.comp.2660
4936,2012.comp.300306
4937,2012.comp.2341
4938,2013.comp.2660
4939,2013.comp.300306
4940,2015.comp.2670
4941,2015.comp.600269
4942,2020.comp.2670
4943,2020.comp.600269
4944,2018.comp.600259
4945,2019.comp.600981
4946,2020.comp.600981
4947,2013.comp.2673
4948,2014.comp.2673
4949,2014.comp.600649
4950,2019.comp.2682
4951,2019.comp.603686
4952,2020.comp.2682
4953,2020.comp.603686
4954,2012.comp.2689
4955,2015.comp.2696
4956,2020.comp.2698
4957,2020.comp.688165
4958,2015.comp.2701
4959,2015.comp.2787
4960,2016.comp.2701
4961,2016.comp.2787
4962,2017.comp.2701
4963,2017.comp.2787
4964,2018.comp.2701
4965,2018.comp.2787
4966,2015.comp.2709
4967,2020.comp.2709
4968,2015.comp.2714
4969,2017.comp.2714
4970,2019.comp.2714
4971,2019.comp.2726
4972,2016.comp.2717
4973,2016.comp.300162
4974,2017.comp.2717
4975,2017.comp.300162
4976,2017.comp.2721
4977,2017.comp.2867
4978,2018.comp.2721
4979,2018.comp.2867
4980,2015.comp.2723
4981,2015.comp.601939
4982,2015.comp.601988
4983,2017.comp.2727
4984,2017.comp.600332
4985,2018.comp.2727
4986,2018.comp.600332
4987,2019.comp.2727
4988,2019.comp.600332
4989,2020.comp.2727
4990,2020.comp.600332
4991,2015.comp.2733
4992,2015.comp.821
4993,2014.comp.2736
4994,2014.comp.538
4995,2015.comp.601211
4996,2019.comp.2740
4997,2016.comp.2758
4998,2015.comp.2768
4999,2015.comp.2771
5000,2015.comp.600030
5001,2016.comp.2775
5002,2016.comp.300476
5003,2015.comp.2777
5004,2017.comp.2782
5005,2017.comp.300693
5006,2018.comp.2782
5007,2018.comp.300693
5008,2019.comp.2782
5009,2019.comp.300693
5010,2020.comp.2782
5011,2016.comp.2783
5012,2016.comp.2827
5013,2017.comp.2783
5014,2017.comp.603977
5015,2018.comp.2783
5016,2018.comp.603977
5017,2019.comp.2783
5018,2019.comp.603977
5019,2019.comp.600985
5020,2020.comp.2783
5021,2020.comp.603227
5022,2020.comp.603977
5023,2020.comp.600985
5024,2016.comp.2786
5025,2019.comp.2793
5026,2019.comp.300485
5027,2019.comp.300255
5028,2019.comp.300158
5029,2020.comp.2793
5030,2020.comp.2433
5031,2017.comp.2796
5032,2017.comp.603828
5033,2018.comp.2796
5034,2018.comp.603828
5035,2018.comp.2799
5036,2018.comp.2803
5037,2019.comp.2811
5038,2019.comp.48
5039,2020.comp.2811
5040,2020.comp.48
5041,2016.comp.2819
5042,2016.comp.970
5043,2018.comp.2819
5044,2018.comp.601858
5045,2019.comp.2819
5046,2019.comp.601858
5047,2020.comp.2819
5048,2020.comp.603019
5049,2017.comp.2821
5050,2016.comp.762
5051,2019.comp.2837
5052,2017.comp.601238
5053,2019.comp.2850
5054,2018.comp.2886
5055,2018.comp.300252
5056,2017.comp.2902
5057,2017.comp.300303
5058,2018.comp.2902
5059,2018.comp.300303
5060,2019.comp.2902
5061,2019.comp.300303
5062,2019.comp.2908
5063,2020.comp.2908
5064,2019.comp.2911
5065,2019.comp.2609
5066,2017.comp.2912
5067,2017.comp.2913
5068,2017.comp.2916
5069,2018.comp.2913
5070,2017.comp.2915
5071,2017.comp.2326
5072,2018.comp.2915
5073,2018.comp.603229
5074,2020.comp.2915
5075,2020.comp.603229
5076,2020.comp.2918
5077,2020.comp.600499
5078,2019.comp.2922
5079,2020.comp.2922
5080,2018.comp.2927
5081,2019.comp.2927
5082,2020.comp.2927
5083,2020.comp.600525
5084,2018.comp.2940
5085,2018.comp.2370
5086,2019.comp.2969
5087,2019.comp.603156
5088,2020.comp.2969
5089,2020.comp.603156
5090,2020.comp.2976
5091,2020.comp.2514
5092,2020.comp.2984
5093,2020.comp.300121
5094,2020.comp.2998
5095,2020.comp.300905
5096,2020.comp.3026
5097,2020.comp.601012
5098,2019.comp.601991
5099,2020.comp.601991
5100,2013.comp.2314
5101,2014.comp.2314
5102,2005.comp.200054
5103,2005.comp.625
5104,2006.comp.200054
5105,2007.comp.200054
5106,2008.comp.200054
5107,2009.comp.200054
5108,2010.comp.200054
5109,2010.comp.600877
5110,2011.comp.200054
5111,2011.comp.600877
5112,2011.comp.600698
5113,2012.comp.200054
5114,2013.comp.200054
5115,2014.comp.200054
5116,2014.comp.600877
5117,2015.comp.200054
5118,2016.comp.200054
5119,2017.comp.200054
5120,2018.comp.200054
5121,2019.comp.200054
5122,2020.comp.200054
5123,2006.comp.200152
5124,2006.comp.601111
5125,2007.comp.200152
5126,2007.comp.601111
5127,2008.comp.200152
5128,2008.comp.601111
5129,2009.comp.200152
5130,2009.comp.601111
5131,2010.comp.200152
5132,2010.comp.601111
5133,2011.comp.200152
5134,2011.comp.601111
5135,2012.comp.200152
5136,2012.comp.601111
5137,2013.comp.200152
5138,2013.comp.601111
5139,2014.comp.200152
5140,2014.comp.601111
5141,2015.comp.200152
5142,2015.comp.601111
5143,2016.comp.200152
5144,2016.comp.601111
5145,2017.comp.200152
5146,2017.comp.601111
5147,2018.comp.200152
5148,2018.comp.601111
5149,2019.comp.200152
5150,2019.comp.601111
5151,2020.comp.200152
5152,2020.comp.601111
5153,2008.comp.200168
5154,2005.comp.200468
5155,2005.comp.600680
5156,2007.comp.200468
5157,2007.comp.600680
5158,2008.comp.200468
5159,2008.comp.600680
5160,2009.comp.200468
5161,2009.comp.600680
5162,2010.comp.200468
5163,2010.comp.600680
5164,2013.comp.200468
5165,2013.comp.600680
5166,2016.comp.200468
5167,2016.comp.600680
5168,2018.comp.200468
5169,2019.comp.200468
5170,2020.comp.200468
5171,2003.comp.200512
5172,2004.comp.200512
5173,2005.comp.200512
5174,2006.comp.200512
5175,2007.comp.200512
5176,2008.comp.200512
5177,2009.comp.200512
5178,2010.comp.200512
5179,2014.comp.200512
5180,2016.comp.200512
5181,2017.comp.200512
5182,2018.comp.200512
5183,2019.comp.200512
5184,2020.comp.200512
5185,2010.comp.200706
5186,2011.comp.200986
5187,2011.comp.600433
5188,2012.comp.200986
5189,2012.comp.600433
5190,2012.comp.600963
5191,2013.comp.200986
5192,2013.comp.600433
5193,2013.comp.600963
5194,2014.comp.200986
5195,2014.comp.600433
5196,2014.comp.600963
5197,2015.comp.200986
5198,2015.comp.600433
5199,2015.comp.600963
5200,2016.comp.200986
5201,2016.comp.600433
5202,2016.comp.600963
5203,2017.comp.200986
5204,2017.comp.600433
5205,2018.comp.200986
5206,2018.comp.600433
5207,2019.comp.200986
5208,2019.comp.600433
5209,2020.comp.200986
5210,2020.comp.600433
5211,2011.comp.300006
5212,2011.comp.606
5213,2019.comp.300006
5214,2019.comp.300015
5215,2020.comp.300006
5216,2020.comp.600252
5217,2015.comp.300009
5218,2017.comp.300014
5219,2017.comp.300568
5220,2018.comp.300014
5221,2018.comp.300568
5222,2019.comp.300014
5223,2019.comp.300568
5224,2012.comp.300020
5225,2020.comp.300026
5226,2020.comp.2542
5227,2017.comp.300030
5228,2017.comp.603882
5229,2018.comp.300030
5230,2018.comp.603882
5231,2019.comp.300030
5232,2019.comp.300244
5233,2020.comp.300030
5234,2020.comp.300244
5235,2019.comp.300037
5236,2020.comp.300048
5237,2014.comp.300056
5238,2019.comp.300058
5239,2019.comp.300773
5240,2017.comp.300059
5241,2017.comp.600066
5242,2018.comp.300059
5243,2019.comp.300059
5244,2014.comp.300070
5245,2014.comp.600168
5246,2015.comp.300070
5247,2015.comp.600168
5248,2016.comp.300070
5249,2016.comp.600168
5250,2017.comp.300070
5251,2017.comp.600168
5252,2018.comp.300070
5253,2018.comp.600168
5254,2018.comp.753
5255,2019.comp.300070
5256,2019.comp.753
5257,2019.comp.600168
5258,2020.comp.300070
5259,2020.comp.600168
5260,2010.comp.300073
5261,2010.comp.600980
5262,2011.comp.300073
5263,2011.comp.600980
5264,2013.comp.300073
5265,2013.comp.600980
5266,2014.comp.300073
5267,2014.comp.600980
5268,2015.comp.600980
5269,2013.comp.300075
5270,2013.comp.2362
5271,2014.comp.300075
5272,2014.comp.2362
5273,2011.comp.300076
5274,2020.comp.300079
5275,2020.comp.688004
5276,2017.comp.300080
5277,2017.comp.601666
5278,2018.comp.300080
5279,2018.comp.601666
5280,2019.comp.300080
5281,2019.comp.601666
5282,2020.comp.300080
5283,2020.comp.601666
5284,2018.comp.300083
5285,2018.comp.2384
5286,2016.comp.300087
5287,2015.comp.300092
5288,2015.comp.300094
5289,2018.comp.300094
5290,2018.comp.601933
5291,2019.comp.300094
5292,2019.comp.601933
5293,2020.comp.300094
5294,2020.comp.601933
5295,2010.comp.300095
5296,2010.comp.600320
5297,2011.comp.300095
5298,2011.comp.600320
5299,2012.comp.300095
5300,2012.comp.600320
5301,2013.comp.300095
5302,2013.comp.600320
5303,2014.comp.300095
5304,2014.comp.600320
5305,2015.comp.300095
5306,2015.comp.600320
5307,2016.comp.300095
5308,2016.comp.600320
5309,2017.comp.300095
5310,2017.comp.600320
5311,2018.comp.300095
5312,2018.comp.600320
5313,2019.comp.300095
5314,2019.comp.600320
5315,2020.comp.300095
5316,2020.comp.600320
5317,2010.comp.300096
5318,2011.comp.300096
5319,2018.comp.300096
5320,2015.comp.300097
5321,2015.comp.300098
5322,2013.comp.300104
5323,2010.comp.300114
5324,2010.comp.2179
5325,2011.comp.300114
5326,2011.comp.600038
5327,2012.comp.300114
5328,2012.comp.600372
5329,2012.comp.600038
5330,2013.comp.600038
5331,2014.comp.600038
5332,2014.comp.600391
5333,2014.comp.600893
5334,2015.comp.300114
5335,2015.comp.600316
5336,2016.comp.300114
5337,2016.comp.600316
5338,2016.comp.600893
5339,2017.comp.300114
5340,2017.comp.768
5341,2017.comp.600316
5342,2018.comp.300114
5343,2018.comp.768
5344,2018.comp.600316
5345,2019.comp.300114
5346,2019.comp.600316
5347,2019.comp.768
5348,2020.comp.300114
5349,2020.comp.768
5350,2020.comp.2179
5351,2020.comp.688586
5352,2016.comp.300116
5353,2017.comp.300116
5354,2018.comp.300116
5355,2013.comp.300117
5356,2015.comp.300121
5357,2015.comp.300129
5358,2014.comp.300138
5359,2019.comp.300140
5360,2019.comp.2643
5361,2020.comp.300140
5362,2020.comp.300388
5363,2020.comp.300143
5364,2012.comp.300144
5365,2013.comp.300144
5366,2011.comp.300146
5367,2016.comp.300151
5368,2013.comp.300153
5369,2015.comp.300153
5370,2018.comp.300153
5371,2018.comp.600006
5372,2020.comp.300153
5373,2014.comp.300156
5374,2016.comp.300156
5375,2020.comp.300176
5376,2020.comp.2543
5377,2016.comp.42
5378,2014.comp.300179
5379,2020.comp.300180
5380,2011.comp.300181
5381,2011.comp.600572
5382,2019.comp.300185
5383,2019.comp.2604
5384,2017.comp.300188
5385,2017.comp.2029
5386,2018.comp.300188
5387,2018.comp.603444
5388,2019.comp.300188
5389,2019.comp.603444
5390,2020.comp.300188
5391,2020.comp.600886
5392,2020.comp.603444
5393,2020.comp.600061
5394,2020.comp.600962
5395,2020.comp.151
5396,2016.comp.300189
5397,2015.comp.300191
5398,2017.comp.300198
5399,2017.comp.603879
5400,2018.comp.300198
5401,2018.comp.603879
5402,2019.comp.300198
5403,2019.comp.603879
5404,2014.comp.300200
5405,2014.comp.601208
5406,2016.comp.300200
5407,2016.comp.601208
5408,2017.comp.300200
5409,2017.comp.601208
5410,2018.comp.300200
5411,2018.comp.601208
5412,2019.comp.300200
5413,2019.comp.601208
5414,2020.comp.300200
5415,2017.comp.300204
5416,2017.comp.603127
5417,2018.comp.300204
5418,2018.comp.603127
5419,2019.comp.300204
5420,2019.comp.603127
5421,2020.comp.300204
5422,2020.comp.603127
5423,2011.comp.300208
5424,2011.comp.2123
5425,2013.comp.300208
5426,2014.comp.300212
5427,2017.comp.300218
5428,2012.comp.300219
5429,2012.comp.300043
5430,2013.comp.300219
5431,2013.comp.300043
5432,2014.comp.300219
5433,2014.comp.300043
5434,2019.comp.300222
5435,2019.comp.300520
5436,2012.comp.300226
5437,2012.comp.600282
5438,2013.comp.300226
5439,2013.comp.600282
5440,2014.comp.300226
5441,2014.comp.600282
5442,2014.comp.601969
5443,2015.comp.300226
5444,2015.comp.601969
5445,2015.comp.600655
5446,2015.comp.600282
5447,2016.comp.300226
5448,2016.comp.600282
5449,2016.comp.601969
5450,2017.comp.300226
5451,2017.comp.600282
5452,2017.comp.603966
5453,2017.comp.601969
5454,2018.comp.300226
5455,2018.comp.600282
5456,2018.comp.603966
5457,2018.comp.601969
5458,2019.comp.300226
5459,2019.comp.600282
5460,2019.comp.601969
5461,2020.comp.300226
5462,2020.comp.600655
5463,2020.comp.600282
5464,2020.comp.605050
5465,2020.comp.601969
5466,2016.comp.300230
5467,2019.comp.300233
5468,2019.comp.813
5469,2019.comp.300237
5470,2020.comp.300237
5471,2011.comp.300241
5472,2019.comp.300241
5473,2019.comp.2835
5474,2017.comp.300244
5475,2017.comp.600196
5476,2018.comp.300244
5477,2018.comp.600196
5478,2019.comp.600196
5479,2020.comp.300347
5480,2020.comp.600196
5481,2019.comp.300251
5482,2014.comp.300261
5483,2015.comp.300261
5484,2016.comp.300263
5485,2016.comp.300257
5486,2019.comp.300263
5487,2019.comp.600582
5488,2020.comp.300266
5489,2019.comp.300272
5490,2019.comp.603603
5491,2020.comp.300272
5492,2020.comp.603603
5493,2016.comp.300274
5494,2017.comp.300274
5495,2011.comp.300278
5496,2011.comp.600006
5497,2019.comp.300433
5498,2020.comp.300433
5499,2013.comp.300289
5500,2013.comp.600998
5501,2014.comp.300290
5502,2017.comp.300290
5503,2017.comp.603039
5504,2019.comp.300291
5505,2019.comp.300212
5506,2019.comp.300687
5507,2020.comp.300291
5508,2020.comp.300687
5509,2020.comp.300212
5510,2013.comp.300294
5511,2013.comp.600227
5512,2015.comp.300294
5513,2017.comp.300295
5514,2018.comp.300295
5515,2019.comp.300295
5516,2020.comp.300295
5517,2015.comp.300296
5518,2016.comp.300303
5519,2012.comp.300315
5520,2012.comp.300027
5521,2012.comp.300317
5522,2012.comp.601398
5523,2012.comp.601988
5524,2016.comp.300318
5525,2016.comp.300142
5526,2020.comp.300318
5527,2020.comp.601216
5528,2015.comp.300322
5529,2016.comp.300322
5530,2020.comp.300323
5531,2020.comp.600732
5532,2019.comp.300328
5533,2019.comp.2182
5534,2019.comp.300332
5535,2014.comp.300333
5536,2020.comp.300339
5537,2020.comp.688088
5538,2013.comp.300344
5539,2020.comp.300344
5540,2020.comp.2717
5541,2017.comp.300345
5542,2018.comp.300345
5543,2019.comp.300345
5544,2016.comp.300347
5545,2016.comp.603456
5546,2018.comp.300347
5547,2018.comp.603456
5548,2020.comp.688266
5549,2020.comp.300351
5550,2020.comp.688390
5551,2018.comp.300362
5552,2018.comp.601158
5553,2015.comp.300369
5554,2018.comp.300370
5555,2017.comp.300378
5556,2017.comp.300549
5557,2018.comp.300378
5558,2018.comp.300549
5559,2016.comp.300384
5560,2016.comp.703
5561,2019.comp.300389
5562,2019.comp.300400
5563,2019.comp.300390
5564,2014.comp.300402
5565,2014.comp.600456
5566,2015.comp.300402
5567,2015.comp.600456
5568,2016.comp.300402
5569,2016.comp.600456
5570,2017.comp.300402
5571,2017.comp.600456
5572,2018.comp.300402
5573,2018.comp.600456
5574,2019.comp.300402
5575,2019.comp.600456
5576,2020.comp.300402
5577,2020.comp.600456
5578,2016.comp.300413
5579,2016.comp.2445
5580,2020.comp.300425
5581,2015.comp.300427
5582,2017.comp.300427
5583,2017.comp.600580
5584,2018.comp.300427
5585,2018.comp.600580
5586,2015.comp.300438
5587,2015.comp.300457
5588,2016.comp.300438
5589,2016.comp.300457
5590,2015.comp.300439
5591,2015.comp.300451
5592,2015.comp.300446
5593,2015.comp.600135
5594,2016.comp.300446
5595,2016.comp.600135
5596,2017.comp.300446
5597,2017.comp.600135
5598,2018.comp.300446
5599,2019.comp.300446
5600,2020.comp.300446
5601,2020.comp.300450
5602,2020.comp.300750
5603,2016.comp.300452
5604,2017.comp.300452
5605,2019.comp.300452
5606,2019.comp.600285
5607,2020.comp.300452
5608,2020.comp.600285
5609,2019.comp.300455
5610,2019.comp.600879
5611,2020.comp.300455
5612,2020.comp.600879
5613,2020.comp.300457
5614,2015.comp.300463
5615,2019.comp.300464
5616,2019.comp.300466
5617,2020.comp.300475
5618,2016.comp.300477
5619,2015.comp.300477
5620,2015.comp.300486
5621,2015.comp.300158
5622,2020.comp.300496
5623,2020.comp.600718
5624,2018.comp.300497
5625,2018.comp.300702
5626,2019.comp.300497
5627,2019.comp.300702
5628,2020.comp.300497
5629,2020.comp.300702
5630,2019.comp.300498
5631,2019.comp.2400
5632,2020.comp.300498
5633,2020.comp.2400
5634,2020.comp.2840
5635,2016.comp.300499
5636,2016.comp.2123
5637,2017.comp.300499
5638,2017.comp.2123
5639,2018.comp.300499
5640,2018.comp.2123
5641,2019.comp.300499
5642,2019.comp.2123
5643,2019.comp.300503
5644,2019.comp.300780
5645,2020.comp.300503
5646,2020.comp.300780
5647,2019.comp.300506
5648,2019.comp.300509
5649,2019.comp.600210
5650,2019.comp.300516
5651,2019.comp.300527
5652,2016.comp.300523
5653,2018.comp.300527
5654,2018.comp.300516
5655,2016.comp.300548
5656,2016.comp.600330
5657,2017.comp.300548
5658,2017.comp.600330
5659,2018.comp.300548
5660,2018.comp.600330
5661,2019.comp.300548
5662,2019.comp.600330
5663,2020.comp.300548
5664,2020.comp.600330
5665,2016.comp.300581
5666,2017.comp.300581
5667,2017.comp.300583
5668,2017.comp.2332
5669,2018.comp.300583
5670,2018.comp.2332
5671,2019.comp.300583
5672,2019.comp.2332
5673,2020.comp.300583
5674,2020.comp.2332
5675,2019.comp.300586
5676,2019.comp.300758
5677,2020.comp.300586
5678,2020.comp.300758
5679,2017.comp.300596
5680,2018.comp.300596
5681,2020.comp.300621
5682,2020.comp.600325
5683,2018.comp.300644
5684,2017.comp.300647
5685,2017.comp.300232
5686,2018.comp.300647
5687,2018.comp.300232
5688,2017.comp.300653
5689,2017.comp.300224
5690,2017.comp.300669
5691,2017.comp.601313
5692,2019.comp.300676
5693,2019.comp.2030
5694,2020.comp.300676
5695,2019.comp.300680
5696,2017.comp.300687
5697,2018.comp.300687
5698,2019.comp.333
5699,2017.comp.300688
5700,2017.comp.300005
5701,2017.comp.300058
5702,2019.comp.300688
5703,2017.comp.300703
5704,2019.comp.300711
5705,2018.comp.300725
5706,2018.comp.300363
5707,2019.comp.300725
5708,2019.comp.300363
5709,2020.comp.300727
5710,2020.comp.603155
5711,2018.comp.300747
5712,2018.comp.601869
5713,2020.comp.300712
5714,2020.comp.300761
5715,2020.comp.603713
5716,2020.comp.300759
5717,2019.comp.300772
5718,2019.comp.601016
5719,2019.comp.2833
5720,2020.comp.2833
5721,2020.comp.300788
5722,2019.comp.300798
5723,2020.comp.300798
5724,2019.comp.300800
5725,2020.comp.300815
5726,2020.comp.300195
5727,2020.comp.300821
5728,2020.comp.300841
5729,2020.comp.300585
5730,2020.comp.300847
5731,2020.comp.600482
5732,2020.comp.600764
5733,2020.comp.300527
5734,2020.comp.300888
5735,2020.comp.603808
5736,2020.comp.300910
5737,2020.comp.300918
5738,2020.comp.600219
5739,2012.comp.600000
5740,2012.comp.600643
5741,2012.comp.600827
5742,2009.comp.600004
5743,2004.comp.600004
5744,2010.comp.600004
5745,2011.comp.600004
5746,2012.comp.600004
5747,2013.comp.600004
5748,2004.comp.600006
5749,2004.comp.600081
5750,2005.comp.600006
5751,2005.comp.600081
5752,2006.comp.600006
5753,2006.comp.600081
5754,2007.comp.600006
5755,2007.comp.600081
5756,2008.comp.600006
5757,2008.comp.600081
5758,2009.comp.600006
5759,2009.comp.600081
5760,2010.comp.600006
5761,2010.comp.600081
5762,2011.comp.600081
5763,2012.comp.600006
5764,2012.comp.600081
5765,2013.comp.600006
5766,2013.comp.600081
5767,2014.comp.600006
5768,2014.comp.600081
5769,2015.comp.600006
5770,2015.comp.600081
5771,2007.comp.600010
5772,2007.comp.600111
5773,2008.comp.600010
5774,2008.comp.600111
5775,2009.comp.600010
5776,2009.comp.600111
5777,2010.comp.600010
5778,2010.comp.600111
5779,2011.comp.600010
5780,2011.comp.600111
5781,2012.comp.600010
5782,2012.comp.600111
5783,2013.comp.600010
5784,2013.comp.600111
5785,2012.comp.2392
5786,2014.comp.600010
5787,2014.comp.600111
5788,2014.comp.2392
5789,2015.comp.600010
5790,2015.comp.2392
5791,2015.comp.600111
5792,2016.comp.600010
5793,2016.comp.2392
5794,2016.comp.600111
5795,2017.comp.600010
5796,2017.comp.600111
5797,2017.comp.2392
5798,2018.comp.600010
5799,2018.comp.600111
5800,2018.comp.2392
5801,2019.comp.600010
5802,2019.comp.600111
5803,2019.comp.2392
5804,2020.comp.600010
5805,2020.comp.600111
5806,2020.comp.2392
5807,2012.comp.900949
5808,2014.comp.600012
5809,2017.comp.600012
5810,2017.comp.603357
5811,2018.comp.600012
5812,2018.comp.603357
5813,2019.comp.603357
5814,2020.comp.600012
5815,2020.comp.603357
5816,2012.comp.739
5817,2012.comp.600190
5818,2013.comp.739
5819,2014.comp.739
5820,2015.comp.600016
5821,2015.comp.600383
5822,2006.comp.600017
5823,2006.comp.600188
5824,2007.comp.600017
5825,2007.comp.600188
5826,2011.comp.600017
5827,2011.comp.600188
5828,2012.comp.600017
5829,2012.comp.600188
5830,2013.comp.600017
5831,2013.comp.600188
5832,2014.comp.600017
5833,2014.comp.600188
5834,2015.comp.600017
5835,2015.comp.600188
5836,2016.comp.600017
5837,2016.comp.600188
5838,2017.comp.600017
5839,2017.comp.600188
5840,2018.comp.600017
5841,2018.comp.600188
5842,2019.comp.600017
5843,2019.comp.600188
5844,2020.comp.600017
5845,2020.comp.601298
5846,2014.comp.600018
5847,2016.comp.600279
5848,2017.comp.600018
5849,2017.comp.600279
5850,2020.comp.601018
5851,2003.comp.600019
5852,2003.comp.600845
5853,2004.comp.600019
5854,2004.comp.600845
5855,2005.comp.600019
5856,2005.comp.600845
5857,2006.comp.600019
5858,2006.comp.600845
5859,2004.comp.600021
5860,2004.comp.600642
5861,2006.comp.600021
5862,2006.comp.600642
5863,2007.comp.600021
5864,2007.comp.600642
5865,2009.comp.600021
5866,2009.comp.600642
5867,2010.comp.600021
5868,2010.comp.600642
5869,2011.comp.600021
5870,2011.comp.600642
5871,2012.comp.600021
5872,2012.comp.600642
5873,2013.comp.600021
5874,2013.comp.600642
5875,2014.comp.600021
5876,2014.comp.600642
5877,2015.comp.600021
5878,2015.comp.600642
5879,2016.comp.600021
5880,2016.comp.600642
5881,2017.comp.600021
5882,2017.comp.600642
5883,2018.comp.600021
5884,2018.comp.600642
5885,2019.comp.600021
5886,2019.comp.600642
5887,2020.comp.600021
5888,2020.comp.600642
5889,2012.comp.600784
5890,2013.comp.600784
5891,2014.comp.600784
5892,2015.comp.600784
5893,2016.comp.600784
5894,2017.comp.600784
5895,2013.comp.600023
5896,2013.comp.600798
5897,2014.comp.600023
5898,2014.comp.600798
5899,2015.comp.600023
5900,2015.comp.600798
5901,2016.comp.600023
5902,2016.comp.600798
5903,2017.comp.600023
5904,2017.comp.600798
5905,2018.comp.600023
5906,2018.comp.600798
5907,2019.comp.600023
5908,2019.comp.601985
5909,2019.comp.600798
5910,2020.comp.600023
5911,2020.comp.600798
5912,2020.comp.600025
5913,2020.comp.600011
5914,2007.comp.600026
5915,2007.comp.600896
5916,2007.comp.601866
5917,2008.comp.600026
5918,2008.comp.601866
5919,2008.comp.600896
5920,2009.comp.600026
5921,2009.comp.600896
5922,2009.comp.601866
5923,2010.comp.600026
5924,2010.comp.601866
5925,2011.comp.600026
5926,2011.comp.600896
5927,2011.comp.601866
5928,2012.comp.600026
5929,2012.comp.600896
5930,2012.comp.601866
5931,2013.comp.600026
5932,2013.comp.600896
5933,2013.comp.601866
5934,2014.comp.600026
5935,2014.comp.600896
5936,2015.comp.600026
5937,2015.comp.600896
5938,2016.comp.600026
5939,2016.comp.601919
5940,2016.comp.601866
5941,2016.comp.600428
5942,2016.comp.600896
5943,2017.comp.600026
5944,2017.comp.601866
5945,2017.comp.601919
5946,2017.comp.600428
5947,2018.comp.600026
5948,2018.comp.601919
5949,2018.comp.600428
5950,2019.comp.600026
5951,2019.comp.600428
5952,2019.comp.601919
5953,2020.comp.600026
5954,2020.comp.601919
5955,2020.comp.600428
5956,2020.comp.601866
5957,2008.comp.600027
5958,2008.comp.600188
5959,2009.comp.600027
5960,2009.comp.600726
5961,2010.comp.600027
5962,2010.comp.600726
5963,2010.comp.600268
5964,2013.comp.600027
5965,2014.comp.600027
5966,2014.comp.600268
5967,2015.comp.600027
5968,2015.comp.600268
5969,2016.comp.600027
5970,2016.comp.600268
5971,2017.comp.600027
5972,2017.comp.600268
5973,2018.comp.600027
5974,2020.comp.600027
5975,2014.comp.600871
5976,2015.comp.600029
5977,2012.comp.600030
5978,2012.comp.601800
5979,2013.comp.600999
5980,2014.comp.601800
5981,2019.comp.600048
5982,2019.comp.2949
5983,2014.comp.600052
5984,2016.comp.600052
5985,2003.comp.600053
5986,2007.comp.600053
5987,2007.comp.600750
5988,2016.comp.600053
5989,2009.comp.600056
5990,2009.comp.600253
5991,2010.comp.600056
5992,2010.comp.600253
5993,2011.comp.600056
5994,2011.comp.600253
5995,2012.comp.600056
5996,2012.comp.600253
5997,2013.comp.600057
