2012.comp.600511,2012.comp.600161,1
2012.comp.600516,2012.comp.600507,5
2012.comp.600530,2012.comp.600635,2
2012.comp.600533,2012.comp.2431,3
2012.comp.600533,2012.comp.601009,2
2012.comp.600536,2012.comp.600764,2
2012.comp.600545,2012.comp.600778,1
2012.comp.600560,2012.comp.300034,1
2012.comp.600560,2012.comp.969,1
2012.comp.600575,2012.comp.600255,3
2012.comp.600578,2012.comp.900948,1
2012.comp.600579,2012.comp.600469,2
2012.comp.600580,2012.comp.600173,4
2012.comp.600581,2012.comp.600845,1
2012.comp.600583,2012.comp.601808,3
2012.comp.600585,2012.comp.619,3
2012.comp.600590,2012.comp.600100,5
2012.comp.600596,2012.comp.2010,1
2012.comp.600597,2012.comp.600073,1
2012.comp.600597,2012.comp.600616,1
2012.comp.600602,2012.comp.600654,1
2012.comp.600609,2012.comp.600653,1
2012.comp.600611,2012.comp.421,1
2012.comp.600618,2012.comp.600623,1
2012.comp.600618,2012.comp.600636,2
2012.comp.600621,2012.comp.600651,1
2012.comp.600623,2012.comp.600618,1
2012.comp.600630,2012.comp.600626,1
2012.comp.600635,2012.comp.600530,1
2012.comp.600636,2012.comp.600618,1
2012.comp.600642,2012.comp.600021,2
2012.comp.600643,2012.comp.600000,2
2012.comp.600651,2012.comp.600602,1
2012.comp.600654,2012.comp.600602,4
2012.comp.600664,2012.comp.600829,4
2012.comp.600666,2012.comp.591,9
2012.comp.600666,2012.comp.600129,14
2012.comp.600677,2012.comp.600271,1
2012.comp.600685,2012.comp.600150,3
2012.comp.600708,2012.comp.600616,1
2012.comp.600710,2012.comp.2051,1
2012.comp.600713,2012.comp.601009,2
2012.comp.600713,2012.comp.919,2
2012.comp.600716,2012.comp.601928,3
2012.comp.600722,2012.comp.600812,2
2012.comp.600722,2012.comp.937,2
2012.comp.600723,2012.comp.2186,1
2012.comp.600723,2012.comp.600258,1
2012.comp.600730,2012.comp.600601,1
2012.comp.600737,2012.comp.31,1
2012.comp.600741,2012.comp.600104,1
2012.comp.600742,2012.comp.2232,1
2012.comp.600742,2012.comp.800,3
2012.comp.600742,2012.comp.927,3
2012.comp.600744,2012.comp.601991,2
2012.comp.600755,2012.comp.2110,3
2012.comp.600755,2012.comp.701,2
2012.comp.600756,2012.comp.977,4
2012.comp.600775,2012.comp.727,1
2012.comp.600776,2012.comp.2017,3
2012.comp.600784,2012.comp.600022,4
2012.comp.600795,2012.comp.2063,1
2012.comp.600795,2012.comp.300105,1
2012.comp.600795,2012.comp.780,1
2012.comp.600797,2012.comp.925,3
2012.comp.600810,2012.comp.601666,1
2012.comp.600811,2012.comp.600190,1
2012.comp.600812,2012.comp.600722,1
2012.comp.600812,2012.comp.937,3
2012.comp.600815,2012.comp.600686,2
2012.comp.600827,2012.comp.600000,1
2012.comp.600835,2012.comp.601727,1
2012.comp.600839,2012.comp.404,10
2012.comp.600839,2012.comp.413,1
2012.comp.600839,2012.comp.521,7
2012.comp.600845,2012.comp.717,2
2012.comp.600848,2012.comp.600835,1
2012.comp.600867,2012.comp.600365,1
2012.comp.600870,2012.comp.536,2
2012.comp.600870,2012.comp.600153,2
2012.comp.600877,2012.comp.600698,1
2012.comp.600881,2012.comp.686,3
2012.comp.600884,2012.comp.2142,5
2012.comp.600888,2012.comp.600089,3
2012.comp.600893,2012.comp.2013,1
2012.comp.600896,2012.comp.600026,2
2012.comp.600963,2012.comp.200986,1
2012.comp.600963,2012.comp.600433,1
2012.comp.600967,2012.comp.600495,2
2012.comp.600970,2012.comp.2080,1
2012.comp.600970,2012.comp.600449,3
2012.comp.600970,2012.comp.600720,1
2012.comp.600970,2012.comp.877,2
2012.comp.600976,2012.comp.600422,1
2012.comp.600978,2012.comp.150,1
2012.comp.600990,2012.comp.2268,2
2012.comp.600998,2012.comp.600750,2
2012.comp.600999,2012.comp.601872,1
2012.comp.601038,2012.comp.2046,1
2012.comp.601111,2012.comp.200152,10
2012.comp.601117,2012.comp.2140,1
2012.comp.601166,2012.comp.600850,1
2012.comp.601168,2012.comp.600338,4
2012.comp.601169,2012.comp.600743,1
2012.comp.601318,2012.comp.1,19
2012.comp.601328,2012.comp.601318,1
2012.comp.601390,2012.comp.600528,2
2012.comp.601398,2012.comp.300317,5
2012.comp.601558,2012.comp.2204,2
2012.comp.601599,2012.comp.420,1
2012.comp.601600,2012.comp.612,6
2012.comp.601608,2012.comp.600030,1
2012.comp.601608,2012.comp.839,1
2012.comp.601666,2012.comp.600810,2
2012.comp.601688,2012.comp.601009,2
2012.comp.601727,2012.comp.600835,2
2012.comp.601727,2012.comp.600848,1
2012.comp.601766,2012.comp.600458,1
2012.comp.601800,2012.comp.600036,2
2012.comp.601800,2012.comp.600320,2
2012.comp.601808,2012.comp.600583,1
2012.comp.601808,2012.comp.601798,1
2012.comp.601818,2012.comp.601788,9
2012.comp.601857,2012.comp.617,2
2012.comp.601857,2012.comp.985,9
2012.comp.601866,2012.comp.600026,4
2012.comp.601866,2012.comp.600896,1
2012.comp.601872,2012.comp.600999,2
2012.comp.601898,2012.comp.600508,3
2012.comp.601918,2012.comp.600886,1
2012.comp.601928,2012.comp.600716,4
2012.comp.601988,2012.comp.300317,1
2012.comp.601991,2012.comp.600578,1
2012.comp.601991,2012.comp.600744,2
2012.comp.601998,2012.comp.600030,9
2012.comp.601998,2012.comp.600871,1
2012.comp.601998,2012.comp.601608,1
2012.comp.601998,2012.comp.839,1
2012.comp.606,2012.comp.2696,1
2012.comp.61,2012.comp.19,1
2012.comp.610,2012.comp.721,4
2012.comp.613,2012.comp.735,1
2012.comp.619,2012.comp.600585,3
2012.comp.625,2012.comp.200054,1
2012.comp.625,2012.comp.2265,2
2012.comp.625,2012.comp.601965,1
2012.comp.655,2012.comp.600022,1
2012.comp.66,2012.comp.21,9
2012.comp.66,2012.comp.300077,1
2012.comp.66,2012.comp.600171,1
2012.comp.66,2012.comp.600536,3
2012.comp.66,2012.comp.727,3
2012.comp.66,2012.comp.748,1
2012.comp.677,2012.comp.600359,1
2012.comp.680,2012.comp.338,1
2012.comp.686,2012.comp.600881,1
2012.comp.69,2012.comp.600239,1
2012.comp.698,2012.comp.600299,2
2012.comp.701,2012.comp.600755,1
2012.comp.707,2012.comp.422,7
2012.comp.709,2012.comp.923,1
2012.comp.717,2012.comp.600845,1
2012.comp.721,2012.comp.610,3
2012.comp.723,2012.comp.400,2
2012.comp.725,2012.comp.2371,1
2012.comp.729,2012.comp.600573,4
2012.comp.733,2012.comp.748,1
2012.comp.735,2012.comp.613,1
2012.comp.739,2012.comp.600016,2
2012.comp.755,2012.comp.600348,2
2012.comp.755,2012.comp.600691,6
2012.comp.768,2012.comp.600705,1
2012.comp.778,2012.comp.601718,1
2012.comp.779,2012.comp.600272,1
2012.comp.780,2012.comp.966,1
2012.comp.800,2012.comp.2232,2
2012.comp.800,2012.comp.600148,1
2012.comp.800,2012.comp.600742,2
2012.comp.800,2012.comp.927,2
2012.comp.806,2012.comp.600112,8
2012.comp.807,2012.comp.600497,1
2012.comp.816,2012.comp.600565,3
2012.comp.818,2012.comp.600507,3
2012.comp.851,2012.comp.600198,6
2012.comp.856,2012.comp.401,1
2012.comp.856,2012.comp.600217,1
2012.comp.868,2012.comp.600418,1
2012.comp.875,2012.comp.2128,1
2012.comp.875,2012.comp.600292,4
2012.comp.877,2012.comp.2080,1
2012.comp.877,2012.comp.2205,1
2012.comp.877,2012.comp.2302,1
2012.comp.877,2012.comp.600970,1
2012.comp.880,2012.comp.338,6
2012.comp.882,2012.comp.600361,9
2012.comp.883,2012.comp.600900,1
2012.comp.898,2012.comp.629,3
2012.comp.899,2012.comp.600590,1
2012.comp.9,2012.comp.40,2
2012.comp.900949,2012.comp.600011,1
2012.comp.912,2012.comp.155,2
2012.comp.916,2012.comp.601188,1
2012.comp.918,2012.comp.600120,2
2012.comp.919,2012.comp.600713,2
2012.comp.920,2012.comp.600458,1
2012.comp.921,2012.comp.404,1
2012.comp.921,2012.comp.600060,3
2012.comp.921,2012.comp.600839,1
2012.comp.923,2012.comp.709,1
2012.comp.925,2012.comp.600797,3
2012.comp.927,2012.comp.2232,1
2012.comp.927,2012.comp.600148,3
2012.comp.927,2012.comp.600742,2
2012.comp.927,2012.comp.800,1
2012.comp.930,2012.comp.600737,1
2012.comp.937,2012.comp.600722,8
2012.comp.937,2012.comp.600812,1
2012.comp.939,2012.comp.300152,1
2012.comp.950,2012.comp.565,1
2012.comp.953,2012.comp.553,1
2012.comp.959,2012.comp.600166,1
2012.comp.966,2012.comp.883,1
2012.comp.969,2012.comp.300034,1
2012.comp.969,2012.comp.600560,1
2012.comp.973,2012.comp.2400,1
2012.comp.977,2012.comp.600756,3
2012.comp.989,2012.comp.600479,3
2013.comp.1,2013.comp.2197,1
2013.comp.1,2013.comp.600315,1
2013.comp.1,2013.comp.601318,1
2013.comp.155,2013.comp.912,2
2013.comp.16,2013.comp.300241,1
2013.comp.16,2013.comp.69,3
2013.comp.200053,2013.comp.22,3
2013.comp.200053,2013.comp.600036,1
2013.comp.200152,2013.comp.601111,5
2013.comp.2003,2013.comp.2372,4
2013.comp.200468,2013.comp.600680,2
2013.comp.2006,2013.comp.600496,8
2013.comp.200706,2013.comp.2204,2
2013.comp.2010,2013.comp.600596,2
2013.comp.2011,2013.comp.2226,2
2013.comp.2017,2013.comp.600776,2
2013.comp.2036,2013.comp.600177,4
2013.comp.2051,2013.comp.600335,1
2013.comp.2051,2013.comp.601798,1
2013.comp.2053,2013.comp.600096,2
2013.comp.2053,2013.comp.600792,1
2013.comp.2054,2013.comp.300082,1
2013.comp.2058,2013.comp.600210,1
2013.comp.2063,2013.comp.635,1
2013.comp.2066,2013.comp.600552,1
2013.comp.2073,2013.comp.601058,8
2013.comp.2080,2013.comp.600449,6
2013.comp.2080,2013.comp.600720,1
2013.comp.2080,2013.comp.600970,1
2013.comp.2080,2013.comp.877,1
2013.comp.2085,2013.comp.2520,1
2013.comp.21,2013.comp.300077,1
2013.comp.21,2013.comp.66,5
2013.comp.21,2013.comp.727,1
2013.comp.21,2013.comp.733,1
2013.comp.2110,2013.comp.2474,1
2013.comp.2110,2013.comp.600755,2
2013.comp.2119,2013.comp.2185,1
2013.comp.2123,2013.comp.300208,1
2013.comp.2128,2013.comp.875,1
2013.comp.2139,2013.comp.2429,1
2013.comp.2152,2013.comp.2465,2
2013.comp.2179,2013.comp.2190,1
2013.comp.2179,2013.comp.300114,1
2013.comp.2179,2013.comp.600705,1
2013.comp.2186,2013.comp.600258,2
2013.comp.2186,2013.comp.600723,1
2013.comp.22,2013.comp.200053,1
2013.comp.22,2013.comp.600036,1
2013.comp.22,2013.comp.600999,2
2013.comp.2204,2013.comp.601558,1
2013.comp.2205,2013.comp.877,1
2013.comp.2223,2013.comp.300246,1
2013.comp.2225,2013.comp.2110,1
2013.comp.2226,2013.comp.2011,6
2013.comp.2232,2013.comp.30,1
2013.comp.2232,2013.comp.600742,1
2013.comp.2232,2013.comp.800,2
2013.comp.2232,2013.comp.927,2
2013.comp.2265,2013.comp.625,2
2013.comp.2268,2013.comp.2368,1
2013.comp.2274,2013.comp.2221,2
2013.comp.2281,2013.comp.600498,3
2013.comp.2300,2013.comp.600057,1
2013.comp.2314,2013.comp.200053,3
2013.comp.2362,2013.comp.300075,4
2013.comp.2368,2013.comp.2268,3
2013.comp.2371,2013.comp.600658,1
2013.comp.2372,2013.comp.2003,6
2013.comp.2393,2013.comp.600329,1
2013.comp.2393,2013.comp.600488,1
2013.comp.2396,2013.comp.600203,1
2013.comp.2400,2013.comp.973,1
2013.comp.2415,2013.comp.2368,1
2013.comp.2419,2013.comp.26,3
2013.comp.2419,2013.comp.43,8
2013.comp.2420,2013.comp.601208,1
2013.comp.2454,2013.comp.600611,4
2013.comp.2454,2013.comp.600635,4
2013.comp.2457,2013.comp.600506,1
2013.comp.2465,2013.comp.2152,1
2013.comp.2474,2013.comp.2110,1
2013.comp.2520,2013.comp.2085,4
2013.comp.2534,2013.comp.600865,1
2013.comp.2544,2013.comp.600562,1
2013.comp.2544,2013.comp.600990,2
2013.comp.2591,2013.comp.2123,2
2013.comp.26,2013.comp.2419,5
2013.comp.26,2013.comp.43,8
2013.comp.26,2013.comp.600705,1
2013.comp.2626,2013.comp.600195,1
2013.comp.2630,2013.comp.600875,3
2013.comp.27,2013.comp.37,1
2013.comp.28,2013.comp.600161,1
2013.comp.28,2013.comp.600511,1
2013.comp.30,2013.comp.2232,1
2013.comp.30,2013.comp.600742,2
2013.comp.30,2013.comp.800,3
2013.comp.30,2013.comp.927,3
2013.comp.300034,2013.comp.969,2
2013.comp.300035,2013.comp.2110,1
2013.comp.300043,2013.comp.300219,1
2013.comp.300073,2013.comp.600980,1
2013.comp.300077,2013.comp.21,1
2013.comp.300077,2013.comp.727,1
2013.comp.300082,2013.comp.2054,1
2013.comp.300105,2013.comp.635,1
2013.comp.300105,2013.comp.966,6
2013.comp.300114,2013.comp.26,2
2013.comp.300114,2013.comp.600705,1
2013.comp.300152,2013.comp.939,1
2013.comp.300161,2013.comp.988,2
2013.comp.300181,2013.comp.600572,1
2013.comp.300205,2013.comp.988,1
2013.comp.300241,2013.comp.16,2
2013.comp.300244,2013.comp.600196,2
2013.comp.300246,2013.comp.2223,1
2013.comp.300256,2013.comp.2273,1
2013.comp.300306,2013.comp.2660,1
2013.comp.31,2013.comp.600737,1
2013.comp.32,2013.comp.600536,1
2013.comp.333,2013.comp.418,2
2013.comp.338,2013.comp.600166,1
2013.comp.338,2013.comp.600213,2
2013.comp.338,2013.comp.680,2
2013.comp.338,2013.comp.880,6
2013.comp.37,2013.comp.27,1
2013.comp.401,2013.comp.600217,32
2013.comp.401,2013.comp.856,5
2013.comp.404,2013.comp.521,2
2013.comp.404,2013.comp.600839,15
2013.comp.404,2013.comp.921,1
2013.comp.409,2013.comp.153,1
2013.comp.415,2013.comp.600221,1
2013.comp.416,2013.comp.46,1
2013.comp.422,2013.comp.707,5
2013.comp.423,2013.comp.600062,1
2013.comp.423,2013.comp.999,1
2013.comp.43,2013.comp.2419,1
2013.comp.43,2013.comp.26,1
2013.comp.43,2013.comp.600705,1
2013.comp.50,2013.comp.43,2
2013.comp.50,2013.comp.45,1
2013.comp.513,2013.comp.600380,2
2013.comp.521,2013.comp.404,1
2013.comp.521,2013.comp.600839,1
2013.comp.536,2013.comp.600203,1
2013.comp.553,2013.comp.600299,1
2013.comp.553,2013.comp.953,1
2013.comp.559,2013.comp.631,1
2013.comp.591,2013.comp.600129,5
2013.comp.591,2013.comp.600666,8
2013.comp.600000,2013.comp.600850,2
2013.comp.600006,2013.comp.600081,2
2013.comp.600006,2013.comp.900953,1
2013.comp.600011,2013.comp.720,5
2013.comp.600016,2013.comp.2477,1
2013.comp.600016,2013.comp.46,2
2013.comp.600016,2013.comp.600811,4
2013.comp.600018,2013.comp.601018,1
2013.comp.600019,2013.comp.600845,4
2013.comp.600021,2013.comp.600292,1
2013.comp.600022,2013.comp.600784,7
2013.comp.600022,2013.comp.655,2
2013.comp.600026,2013.comp.600036,1
2013.comp.600026,2013.comp.600896,2
2013.comp.600026,2013.comp.601866,1
2013.comp.600028,2013.comp.600036,2
2013.comp.600028,2013.comp.600688,4
2013.comp.600028,2013.comp.600871,2
2013.comp.600028,2013.comp.637,6
2013.comp.600028,2013.comp.731,1
2013.comp.600028,2013.comp.819,7
2013.comp.600030,2013.comp.839,1
2013.comp.600036,2013.comp.24,3
2013.comp.600036,2013.comp.600999,11
2013.comp.600036,2013.comp.601872,1
2013.comp.600038,2013.comp.300114,1
2013.comp.600038,2013.comp.600705,1
2013.comp.600051,2013.comp.2493,2
2013.comp.600060,2013.comp.921,6
2013.comp.600062,2013.comp.999,1
2013.comp.600064,2013.comp.601009,2
2013.comp.600072,2013.comp.600150,3
2013.comp.600072,2013.comp.600685,1
2013.comp.600073,2013.comp.600708,1
2013.comp.600081,2013.comp.600006,1
2013.comp.600083,2013.comp.712,1
2013.comp.600089,2013.comp.600888,4
2013.comp.600091,2013.comp.600291,3
2013.comp.600096,2013.comp.2053,1
2013.comp.600096,2013.comp.507,1
2013.comp.600100,2013.comp.2049,5
2013.comp.600100,2013.comp.68,1
2013.comp.600100,2013.comp.938,2
2013.comp.600103,2013.comp.600163,3
2013.comp.600104,2013.comp.600741,21
2013.comp.600104,2013.comp.600841,4
2013.comp.600104,2013.comp.600850,1
2013.comp.600109,2013.comp.938,1
2013.comp.600111,2013.comp.600010,2
2013.comp.600129,2013.comp.591,17
2013.comp.600129,2013.comp.600666,7
2013.comp.600135,2013.comp.600151,1
2013.comp.600143,2013.comp.601208,3
2013.comp.600148,2013.comp.800,1
2013.comp.600148,2013.comp.927,2
2013.comp.600161,2013.comp.28,1
2013.comp.600163,2013.comp.600103,2
2013.comp.600166,2013.comp.338,1
2013.comp.600166,2013.comp.600218,2
2013.comp.600173,2013.comp.600580,1
2013.comp.600175,2013.comp.600376,3
2013.comp.600177,2013.comp.2036,4
2013.comp.600177,2013.comp.2103,3
2013.comp.600177,2013.comp.2142,1
2013.comp.600178,2013.comp.625,2
2013.comp.600179,2013.comp.600378,1
2013.comp.600188,2013.comp.600017,1
2013.comp.600188,2013.comp.600027,1
2013.comp.600190,2013.comp.600811,1
2013.comp.600195,2013.comp.2626,1
2013.comp.600198,2013.comp.851,1
2013.comp.600213,2013.comp.338,1
2013.comp.600217,2013.comp.401,1
2013.comp.600217,2013.comp.856,2
2013.comp.600218,2013.comp.600166,2
2013.comp.600220,2013.comp.600401,3
2013.comp.600221,2013.comp.415,3
2013.comp.600221,2013.comp.796,2
2013.comp.600227,2013.comp.300294,1
2013.comp.600230,2013.comp.600299,1
2013.comp.600230,2013.comp.600378,1
2013.comp.600236,2013.comp.600744,1
2013.comp.600239,2013.comp.69,2
2013.comp.600258,2013.comp.2186,1
2013.comp.600262,2013.comp.600148,1
2013.comp.600262,2013.comp.600495,1
2013.comp.600268,2013.comp.600396,1
2013.comp.600268,2013.comp.600726,1
2013.comp.600281,2013.comp.600348,2
2013.comp.600281,2013.comp.600691,5
2013.comp.600282,2013.comp.300226,1
2013.comp.600299,2013.comp.600579,1
2013.comp.600320,2013.comp.300095,1
2013.comp.600329,2013.comp.2107,2
2013.comp.600329,2013.comp.2393,1
2013.comp.600329,2013.comp.600488,1
2013.comp.600338,2013.comp.601168,1
2013.comp.600348,2013.comp.600691,2
2013.comp.600350,2013.comp.498,2
2013.comp.600359,2013.comp.600425,1
2013.comp.600361,2013.comp.882,21
2013.comp.600376,2013.comp.600175,2
2013.comp.600378,2013.comp.600179,1
2013.comp.600378,2013.comp.600230,1
2013.comp.600380,2013.comp.513,4
2013.comp.600387,2013.comp.2173,2
2013.comp.600389,2013.comp.600500,5
2013.comp.600401,2013.comp.600220,1
2013.comp.600406,2013.comp.600517,2
2013.comp.600418,2013.comp.868,2
2013.comp.600420,2013.comp.28,2
2013.comp.600420,2013.comp.600511,1
2013.comp.600426,2013.comp.756,1
2013.comp.600433,2013.comp.200986,2
2013.comp.600433,2013.comp.600963,1
2013.comp.600449,2013.comp.600970,1
2013.comp.600458,2013.comp.920,1
2013.comp.600459,2013.comp.960,1
2013.comp.600460,2013.comp.2185,3
2013.comp.600469,2013.comp.600579,1
2013.comp.600479,2013.comp.989,2
2013.comp.600481,2013.comp.584,2
2013.comp.600496,2013.comp.2006,1
2013.comp.600498,2013.comp.2281,2
2013.comp.600500,2013.comp.600389,5
2013.comp.600507,2013.comp.600516,7
2013.comp.600507,2013.comp.818,1
2013.comp.600508,2013.comp.601898,2
2013.comp.600511,2013.comp.28,5
2013.comp.600516,2013.comp.600507,5
2013.comp.600523,2013.comp.768,1
2013.comp.600533,2013.comp.2431,2
2013.comp.600533,2013.comp.601009,3
2013.comp.600536,2013.comp.600764,1
2013.comp.600536,2013.comp.601766,1
2013.comp.600560,2013.comp.969,2
2013.comp.600573,2013.comp.729,1
2013.comp.600578,2013.comp.900948,1
2013.comp.600579,2013.comp.600469,1
2013.comp.600580,2013.comp.600173,2
2013.comp.600581,2013.comp.600845,1
2013.comp.600583,2013.comp.601798,1
2013.comp.600583,2013.comp.601808,4
2013.comp.600585,2013.comp.619,4
2013.comp.600590,2013.comp.600100,1
2013.comp.600592,2013.comp.600436,1
2013.comp.600596,2013.comp.2010,1
2013.comp.600597,2013.comp.600073,2
2013.comp.600602,2013.comp.600651,1
2013.comp.600611,2013.comp.2454,1
2013.comp.600616,2013.comp.600073,1
2013.comp.600616,2013.comp.600708,1
2013.comp.600618,2013.comp.600623,1
2013.comp.600618,2013.comp.600636,2
2013.comp.600621,2013.comp.600651,1
2013.comp.600623,2013.comp.600618,1
2013.comp.600626,2013.comp.600630,1
2013.comp.600630,2013.comp.600626,1
2013.comp.600635,2013.comp.2454,1
2013.comp.600635,2013.comp.600611,1
2013.comp.600636,2013.comp.600618,1
2013.comp.600642,2013.comp.600021,2
2013.comp.600651,2013.comp.600602,1
2013.comp.600651,2013.comp.600621,1
2013.comp.600661,2013.comp.600530,1
2013.comp.600664,2013.comp.600829,4
2013.comp.600666,2013.comp.591,11
2013.comp.600666,2013.comp.600129,13
2013.comp.600680,2013.comp.200468,1
2013.comp.600685,2013.comp.600150,3
2013.comp.600708,2013.comp.600073,1
2013.comp.600713,2013.comp.919,2
2013.comp.600720,2013.comp.600970,2
2013.comp.600722,2013.comp.600812,2
2013.comp.600723,2013.comp.2186,1
2013.comp.600723,2013.comp.600258,1
2013.comp.600737,2013.comp.31,1
2013.comp.600737,2013.comp.930,1
2013.comp.600739,2013.comp.776,1
2013.comp.600741,2013.comp.600104,1
2013.comp.600742,2013.comp.2232,1
2013.comp.600742,2013.comp.30,1
2013.comp.600742,2013.comp.800,3
2013.comp.600742,2013.comp.927,1
2013.comp.600744,2013.comp.601991,2
2013.comp.600751,2013.comp.415,1
2013.comp.600755,2013.comp.2110,2
2013.comp.600755,2013.comp.701,1
2013.comp.600756,2013.comp.977,4
2013.comp.600775,2013.comp.727,1
2013.comp.600775,2013.comp.733,1
2013.comp.600776,2013.comp.2017,2
2013.comp.600784,2013.comp.600022,5
2013.comp.600792,2013.comp.2053,1
2013.comp.600793,2013.comp.2386,1
2013.comp.600795,2013.comp.2063,1
2013.comp.600795,2013.comp.300105,2
2013.comp.600795,2013.comp.600406,1
2013.comp.600797,2013.comp.925,3
2013.comp.600798,2013.comp.600023,1
2013.comp.600811,2013.comp.600190,1
2013.comp.600812,2013.comp.600722,2
2013.comp.600812,2013.comp.937,2
2013.comp.600825,2013.comp.600822,1
2013.comp.600835,2013.comp.601727,1
2013.comp.600837,2013.comp.600819,2
2013.comp.600839,2013.comp.404,6
2013.comp.600839,2013.comp.521,8
2013.comp.600845,2013.comp.717,2
2013.comp.600847,2013.comp.566,1
2013.comp.600848,2013.comp.600835,1
2013.comp.600858,2013.comp.600223,1
2013.comp.600870,2013.comp.536,4
2013.comp.600870,2013.comp.600153,4
2013.comp.600876,2013.comp.600552,1
2013.comp.600877,2013.comp.600698,1
2013.comp.600884,2013.comp.2142,5
2013.comp.600885,2013.comp.600363,2
2013.comp.600888,2013.comp.600089,2
2013.comp.600893,2013.comp.600765,1
2013.comp.600896,2013.comp.600026,3
2013.comp.600963,2013.comp.200986,1
2013.comp.600963,2013.comp.600433,1
2013.comp.600967,2013.comp.600495,2
2013.comp.600970,2013.comp.2080,1
2013.comp.600970,2013.comp.600449,2
2013.comp.600970,2013.comp.600720,2
2013.comp.600970,2013.comp.877,2
2013.comp.600976,2013.comp.600422,1
2013.comp.600978,2013.comp.150,1
2013.comp.600980,2013.comp.300073,1
2013.comp.600990,2013.comp.600562,1
2013.comp.600998,2013.comp.300289,1
2013.comp.600998,2013.comp.600750,2
2013.comp.600999,2013.comp.600036,2
2013.comp.601001,2013.comp.767,2
2013.comp.601009,2013.comp.600064,1
2013.comp.601111,2013.comp.200152,13
2013.comp.601117,2013.comp.2140,2
2013.comp.601166,2013.comp.2086,1
2013.comp.601166,2013.comp.600850,1
2013.comp.601168,2013.comp.600338,4
2013.comp.601168,2013.comp.601899,1
2013.comp.601169,2013.comp.600743,23
2013.comp.601288,2013.comp.972,1
2013.comp.601318,2013.comp.1,19
2013.comp.601390,2013.comp.600528,1
2013.comp.601398,2013.comp.2086,1
2013.comp.601558,2013.comp.2204,1
2013.comp.601599,2013.comp.420,1
2013.comp.601600,2013.comp.612,4
2013.comp.601608,2013.comp.600030,1
2013.comp.601608,2013.comp.839,1
2013.comp.601666,2013.comp.600810,1
2013.comp.601668,2013.comp.2302,2
2013.comp.601688,2013.comp.601009,2
2013.comp.601727,2013.comp.600848,1
2013.comp.601800,2013.comp.600320,2
2013.comp.601808,2013.comp.600583,2
2013.comp.601818,2013.comp.601788,20
2013.comp.601857,2013.comp.617,2
2013.comp.601857,2013.comp.985,9
2013.comp.601866,2013.comp.600026,5
2013.comp.601866,2013.comp.600896,2
2013.comp.601898,2013.comp.968,1
2013.comp.601918,2013.comp.600886,1
2013.comp.601928,2013.comp.600716,8
2013.comp.601939,2013.comp.2086,4
2013.comp.601988,2013.comp.972,1
2013.comp.601991,2013.comp.600578,1
2013.comp.601992,2013.comp.600970,1
2013.comp.601998,2013.comp.2086,1
2013.comp.601998,2013.comp.600030,10
2013.comp.601998,2013.comp.600871,1
2013.comp.601998,2013.comp.601608,3
2013.comp.601998,2013.comp.839,1
2013.comp.603766,2013.comp.600615,7
2013.comp.61,2013.comp.19,1
2013.comp.610,2013.comp.721,5
2013.comp.613,2013.comp.735,1
2013.comp.619,2013.comp.600585,4
2013.comp.623,2013.comp.776,1
2013.comp.625,2013.comp.200054,1
2013.comp.625,2013.comp.2265,1
2013.comp.629,2013.comp.898,2
2013.comp.631,2013.comp.559,1
2013.comp.655,2013.comp.600022,1
2013.comp.66,2013.comp.21,5
2013.comp.66,2013.comp.32,1
2013.comp.66,2013.comp.600171,1
2013.comp.66,2013.comp.600536,1
2013.comp.66,2013.comp.727,2
2013.comp.66,2013.comp.748,1
2013.comp.666,2013.comp.687,1
2013.comp.666,2013.comp.900953,1
2013.comp.68,2013.comp.600100,2
2013.comp.680,2013.comp.338,2
2013.comp.685,2013.comp.776,1
2013.comp.687,2013.comp.666,1
2013.comp.698,2013.comp.600378,1
2013.comp.701,2013.comp.600755,2
2013.comp.707,2013.comp.422,8
2013.comp.709,2013.comp.923,1
2013.comp.717,2013.comp.600845,1
2013.comp.721,2013.comp.610,5
2013.comp.723,2013.comp.400,2
2013.comp.725,2013.comp.2371,1
2013.comp.729,2013.comp.600573,3
2013.comp.735,2013.comp.613,1
2013.comp.736,2013.comp.601800,6
2013.comp.737,2013.comp.600740,1
2013.comp.738,2013.comp.600705,1
2013.comp.739,2013.comp.600016,1
2013.comp.748,2013.comp.600536,1
2013.comp.755,2013.comp.600348,1
2013.comp.755,2013.comp.600691,14
2013.comp.756,2013.comp.600426,2
2013.comp.768,2013.comp.300114,1
2013.comp.768,2013.comp.600523,1
2013.comp.768,2013.comp.600705,2
2013.comp.778,2013.comp.601718,1
2013.comp.779,2013.comp.600272,1
2013.comp.796,2013.comp.564,1
2013.comp.800,2013.comp.2232,1
2013.comp.800,2013.comp.30,3
2013.comp.800,2013.comp.600148,2
2013.comp.800,2013.comp.600742,2
2013.comp.800,2013.comp.927,1
2013.comp.806,2013.comp.600112,4
2013.comp.807,2013.comp.600497,1
2013.comp.818,2013.comp.600507,2
2013.comp.851,2013.comp.600198,3
2013.comp.856,2013.comp.401,3
2013.comp.856,2013.comp.600217,1
2013.comp.859,2013.comp.600444,1
2013.comp.862,2013.comp.601600,11
2013.comp.868,2013.comp.600418,1
2013.comp.875,2013.comp.2128,1
2013.comp.875,2013.comp.600292,3
2013.comp.877,2013.comp.2205,1
2013.comp.877,2013.comp.2302,1
